,df,model,fold,iteration,accuracy,precision,recall,true_negative_rate,f2_score,f3_score
200,ppi,SVM,6,1,96.08433734939759,50.0,15.384615384615385,99.37304075235109,17.85714285714286,16.528925619834713
201,ppi,DT,6,1,92.46987951807229,12.5,15.384615384615385,95.61128526645768,14.705882352941178,15.037593984962408
202,ppi,RF,6,1,96.08433734939759,50.0,19.230769230769234,99.21630094043887,21.929824561403507,20.491803278688526
203,ppi,LR,6,1,95.78313253012048,45.45454545454545,38.46153846153847,98.11912225705329,39.68253968253968,39.06249999999999
204,ppi,SVM,6,2,95.32428355957768,25.0,12.0,98.58934169278997,13.392857142857142,12.658227848101264
205,ppi,DT,6,2,90.19607843137256,16.666666666666664,40.0,92.16300940438872,31.25,35.08771929824561
206,ppi,RF,6,2,96.07843137254902,44.44444444444444,16.0,99.21630094043887,18.34862385321101,17.094017094017094
207,ppi,LR,6,2,93.96681749622925,25.806451612903224,32.0,96.3949843260188,30.53435114503817,31.250000000000007
208,ppi,SVM,7,1,96.08433734939759,50.0,19.230769230769234,99.21630094043887,21.929824561403507,20.491803278688526
209,ppi,DT,7,1,89.90963855421687,16.39344262295082,38.46153846153847,92.00626959247649,30.303030303030305,33.898305084745765
210,ppi,RF,7,1,96.23493975903614,55.55555555555556,19.230769230769234,99.37304075235109,22.12389380530973,20.576131687242796
211,ppi,LR,7,1,95.33132530120481,41.37931034482759,46.15384615384615,97.33542319749216,45.11278195488722,45.62737642585552
212,ppi,SVM,7,2,96.07843137254902,46.15384615384615,24.0,98.90282131661442,26.548672566371685,25.210084033613445
213,ppi,DT,7,2,92.76018099547511,15.151515151515152,20.0,95.61128526645768,18.796992481203006,19.37984496124031
214,ppi,RF,7,2,95.47511312217195,33.33333333333333,20.0,98.43260188087774,21.73913043478261,20.833333333333332
215,ppi,LR,7,2,95.92760180995475,45.45454545454545,40.0,98.11912225705329,40.983606557377044,40.48582995951416
216,ppi,SVM,8,1,95.33132530120481,33.33333333333333,19.230769230769234,98.43260188087774,21.008403361344538,20.08032128514056
217,ppi,DT,8,1,92.92168674698796,20.0,26.923076923076923,95.61128526645768,25.179856115107913,26.02230483271375
218,ppi,RF,8,1,95.33132530120481,33.33333333333333,19.230769230769234,98.43260188087774,21.008403361344538,20.08032128514056
219,ppi,LR,8,1,94.57831325301204,29.166666666666668,26.923076923076923,97.33542319749216,27.343750000000007,27.13178294573644
220,ppi,SVM,8,2,96.22926093514329,50.0,20.0,99.21630094043887,22.727272727272727,21.27659574468085
221,ppi,DT,8,2,88.68778280542986,5.357142857142857,12.0,91.69278996865204,9.615384615384615,10.676156583629894
222,ppi,RF,8,2,96.53092006033182,62.5,20.0,99.52978056426332,23.148148148148145,21.45922746781116
223,ppi,LR,8,2,95.92760180995475,45.0,36.0,98.27586206896551,37.49999999999999,36.73469387755102
224,ppi,SVM,9,1,96.3855421686747,66.66666666666666,15.384615384615385,99.68652037617555,18.181818181818183,16.666666666666664
225,ppi,DT,9,1,88.25301204819277,5.172413793103448,11.538461538461538,91.37931034482759,9.25925925925926,10.273972602739727
226,ppi,RF,9,1,96.08433734939759,50.0,3.8461538461538463,99.84326018808778,4.716981132075472,4.237288135593221
227,ppi,LR,9,1,96.08433734939759,50.0,23.076923076923077,99.05956112852664,25.862068965517242,24.39024390243903
228,ppi,SVM,9,2,95.32428355957768,25.0,12.0,98.58934169278997,13.392857142857142,12.658227848101264
229,ppi,DT,9,2,89.74358974358975,10.909090909090908,24.0,92.31974921630093,19.35483870967742,21.428571428571427
230,ppi,RF,9,2,95.62594268476622,35.714285714285715,20.0,98.58934169278997,21.929824561403514,20.92050209205021
231,ppi,LR,9,2,94.11764705882352,26.666666666666668,32.0,96.55172413793103,30.769230769230766,31.372549019607842
232,ppi,SVM,10,1,95.93373493975903,46.15384615384615,23.076923076923077,98.90282131661442,25.641025641025646,24.291497975708502
233,ppi,DT,10,1,90.8132530120482,20.33898305084746,46.15384615384615,92.6332288401254,36.809815950920246,40.955631399317404
234,ppi,RF,10,1,96.08433734939759,50.0,26.923076923076923,98.90282131661442,29.66101694915254,28.2258064516129
235,ppi,LR,10,1,95.03012048192771,37.93103448275862,42.30769230769231,97.17868338557993,41.35338345864662,41.825095057034225
236,ppi,SVM,10,2,96.38009049773756,57.14285714285714,16.0,99.52978056426332,18.691588785046726,17.241379310344826
237,ppi,DT,10,2,87.78280542986425,10.0,28.000000000000004,90.12539184952978,20.58823529411765,23.72881355932203
238,ppi,RF,10,2,96.53092006033182,58.333333333333336,28.000000000000004,99.21630094043887,31.25000000000001,29.53586497890296
239,ppi,LR,10,2,95.77677224736048,42.10526315789473,32.0,98.27586206896551,33.61344537815126,32.786885245901644
240,alhammad,SVM,1,1,98.3173076923077,25.0,5.263157894736842,99.75589910496339,6.25,5.7142857142857135
241,alhammad,DT,1,1,95.83333333333334,9.75609756097561,21.052631578947366,96.9894222945484,17.09401709401709,18.867924528301884
242,alhammad,RF,1,1,98.4775641025641,50.0,5.263157894736842,99.91863303498779,6.41025641025641,5.780346820809249
243,alhammad,LR,1,1,98.4775641025641,50.0,31.57894736842105,99.51179820992677,34.090909090909086,32.78688524590164
244,alhammad,SVM,1,2,98.3173076923077,0.0,0.0,99.7560975609756,0.0,0.0
245,alhammad,DT,1,2,96.55448717948718,17.94871794871795,38.88888888888889,97.39837398373984,31.53153153153153,34.82587064676617
246,alhammad,RF,1,2,98.5576923076923,0.0,0.0,100.0,0.0,0.0
247,alhammad,LR,1,2,98.4775641025641,47.05882352941176,44.44444444444444,99.26829268292683,44.94382022471911,44.692737430167604
248,alhammad,SVM,2,1,98.23717948717949,38.46153846153847,26.31578947368421,99.34906427990235,28.08988764044944,27.173913043478258
249,alhammad,DT,2,1,94.55128205128204,3.7735849056603774,10.526315789473683,95.85028478437754,7.751937984496124,8.928571428571427
250,alhammad,RF,2,1,98.3974358974359,0.0,0.0,99.91863303498779,0.0,0.0
251,alhammad,LR,2,1,97.91666666666666,31.57894736842105,31.57894736842105,98.94222945484134,31.57894736842105,31.57894736842105
252,alhammad,SVM,2,2,98.71794871794873,75.0,16.666666666666664,99.91869918699187,19.736842105263158,18.072289156626507
253,alhammad,DT,2,2,95.4326923076923,8.51063829787234,22.22222222222222,96.50406504065042,16.80672268907563,19.138755980861244
254,alhammad,RF,2,2,98.63782051282051,100.0,5.555555555555555,100.0,6.849315068493151,6.134969325153375
255,alhammad,LR,2,2,98.87820512820514,64.28571428571429,50.0,99.59349593495935,52.32558139534884,51.13636363636363
256,alhammad,SVM,3,1,98.71794871794873,80.0,21.052631578947366,99.91863303498779,24.691358024691358,22.727272727272727
257,alhammad,DT,3,1,96.15384615384616,6.0606060606060606,10.526315789473683,97.47762408462164,9.174311926605503,9.803921568627452
258,alhammad,RF,3,1,98.3974358974359,0.0,0.0,99.91863303498779,0.0,0.0
259,alhammad,LR,3,1,98.23717948717949,36.36363636363637,21.052631578947366,99.43043124491456,22.988505747126435,21.978021978021975
260,alhammad,SVM,3,2,98.71794871794873,60.0,33.33333333333333,99.67479674796748,36.58536585365854,34.88372093023256
261,alhammad,DT,3,2,95.75320512820514,14.285714285714285,38.88888888888889,96.58536585365853,28.92561983471074,33.175355450236964
262,alhammad,RF,3,2,98.4775641025641,33.33333333333333,5.555555555555555,99.83739837398375,6.666666666666665,6.06060606060606
263,alhammad,LR,3,2,97.83653846153845,30.434782608695656,38.88888888888889,98.69918699186991,36.8421052631579,37.83783783783784
264,alhammad,SVM,4,1,98.79807692307693,100.0,16.666666666666664,100.0,19.999999999999996,18.181818181818183
265,alhammad,DT,4,1,96.39423076923077,11.428571428571429,22.22222222222222,97.47967479674797,18.69158878504673,20.304568527918782
266,alhammad,RF,4,1,98.5576923076923,0.0,0.0,100.0,0.0,0.0
267,alhammad,LR,4,1,98.4775641025641,46.666666666666664,38.88888888888889,99.34959349593497,40.229885057471265,39.548022598870055
268,alhammad,SVM,4,2,98.3974358974359,42.857142857142854,15.789473684210526,99.67453213995118,18.072289156626507,16.853932584269664
269,alhammad,DT,4,2,96.07371794871796,10.526315789473683,21.052631578947366,97.23352318958503,17.543859649122805,19.13875598086124
270,alhammad,RF,4,2,98.5576923076923,100.0,5.263157894736842,100.0,6.493506493506494,5.813953488372093
271,alhammad,LR,4,2,98.23717948717949,42.10526315789473,42.10526315789473,99.10496338486574,42.10526315789473,42.10526315789473
272,alhammad,SVM,5,1,98.63782051282051,66.66666666666666,21.052631578947366,99.8372660699756,24.390243902439018,22.598870056497173
273,alhammad,DT,5,1,96.63461538461539,15.151515151515152,26.31578947368421,97.72172497965825,22.935779816513758,24.509803921568622
274,alhammad,RF,5,1,98.4775641025641,50.0,5.263157894736842,99.91863303498779,6.41025641025641,5.780346820809249
275,alhammad,LR,5,1,98.3974358974359,47.05882352941176,42.10526315789473,99.26769731489016,43.01075268817204,42.553191489361694
276,alhammad,SVM,5,2,98.3173076923077,36.36363636363637,22.22222222222222,99.43089430894308,24.096385542168672,23.12138728323699
277,alhammad,DT,5,2,95.99358974358975,11.904761904761903,27.77777777777778,96.9918699186992,21.92982456140351,24.509803921568626
278,alhammad,RF,5,2,98.5576923076923,0.0,0.0,100.0,0.0,0.0
279,alhammad,LR,5,2,97.91666666666666,31.818181818181817,38.88888888888889,98.78048780487805,37.234042553191486,38.04347826086956
280,alhammad,SVM,6,1,98.5576923076923,100.0,5.263157894736842,100.0,6.493506493506494,5.813953488372093
281,alhammad,DT,6,1,95.91346153846155,11.904761904761903,26.31578947368421,96.9894222945484,21.1864406779661,23.474178403755868
282,alhammad,RF,6,1,98.4775641025641,0.0,0.0,100.0,0.0,0.0
283,alhammad,LR,6,1,98.71794871794873,66.66666666666666,31.57894736842105,99.75589910496339,35.29411764705882,33.33333333333333
284,alhammad,SVM,6,2,98.5576923076923,50.0,16.666666666666664,99.7560975609756,19.23076923076923,17.857142857142854
285,alhammad,DT,6,2,96.9551282051282,14.285714285714285,22.22222222222222,98.04878048780488,19.999999999999996,21.052631578947363
286,alhammad,RF,6,2,98.5576923076923,50.0,5.555555555555555,99.91869918699187,6.756756756756757,6.097560975609757
287,alhammad,LR,6,2,98.3173076923077,41.17647058823529,38.88888888888889,99.1869918699187,39.325842696629216,39.10614525139665
288,alhammad,SVM,7,1,98.5576923076923,50.0,27.77777777777778,99.59349593495935,30.48780487804878,29.069767441860467
289,alhammad,DT,7,1,96.875,13.793103448275861,22.22222222222222,97.96747967479675,19.801980198019802,20.94240837696335
290,alhammad,RF,7,1,98.5576923076923,0.0,0.0,100.0,0.0,0.0
291,alhammad,LR,7,1,97.91666666666666,30.0,33.33333333333333,98.86178861788618,32.608695652173914,32.967032967032964
292,alhammad,SVM,7,2,98.71794871794873,71.42857142857143,26.31578947368421,99.8372660699756,30.120481927710845,28.089887640449433
293,alhammad,DT,7,2,96.31410256410257,9.090909090909092,15.789473684210526,97.55899104963385,13.761467889908257,14.705882352941178
294,alhammad,RF,7,2,98.4775641025641,0.0,0.0,100.0,0.0,0.0
295,alhammad,LR,7,2,98.5576923076923,53.84615384615385,36.84210526315789,99.51179820992677,39.32584269662921,38.04347826086956
296,alhammad,SVM,8,1,98.4775641025641,50.0,10.526315789473683,99.8372660699756,12.5,11.428571428571427
297,alhammad,DT,8,1,97.27564102564102,20.0,26.31578947368421,98.3726606997559,24.752475247524753,25.510204081632647
298,alhammad,RF,8,1,98.5576923076923,100.0,5.263157894736842,100.0,6.493506493506494,5.813953488372093
299,alhammad,LR,8,1,98.3974358974359,46.15384615384615,31.57894736842105,99.43043124491456,33.70786516853933,32.60869565217391
300,alhammad,SVM,8,2,98.5576923076923,50.0,16.666666666666664,99.7560975609756,19.23076923076923,17.857142857142854
301,alhammad,DT,8,2,96.47435897435898,6.666666666666667,11.11111111111111,97.72357723577237,9.803921568627452,10.416666666666668
302,alhammad,RF,8,2,98.63782051282051,100.0,5.555555555555555,100.0,6.849315068493151,6.134969325153375
303,alhammad,LR,8,2,97.91666666666666,25.0,22.22222222222222,99.02439024390245,22.727272727272727,22.47191011235955
304,alhammad,SVM,9,1,98.5576923076923,57.14285714285714,21.052631578947366,99.75589910496339,24.096385542168672,22.47191011235955
305,alhammad,DT,9,1,95.4326923076923,8.695652173913043,21.052631578947366,96.5825874694874,16.39344262295082,18.433179723502306
306,alhammad,RF,9,1,98.4775641025641,0.0,0.0,100.0,0.0,0.0
307,alhammad,LR,9,1,98.3974358974359,46.666666666666664,36.84210526315789,99.34906427990235,38.46153846153847,37.634408602150536
308,alhammad,SVM,9,2,98.71794871794873,66.66666666666666,22.22222222222222,99.83739837398375,25.64102564102564,23.809523809523807
309,alhammad,DT,9,2,95.1923076923077,2.272727272727273,5.555555555555555,96.50406504065042,4.310344827586206,4.854368932038835
310,alhammad,RF,9,2,98.4775641025641,0.0,0.0,99.91869918699187,0.0,0.0
311,alhammad,LR,9,2,98.3974358974359,45.0,50.0,99.10569105691057,48.913043478260875,49.45054945054945
312,alhammad,SVM,10,1,98.71794871794873,75.0,16.666666666666664,99.91869918699187,19.736842105263158,18.072289156626507
313,alhammad,DT,10,1,97.27564102564102,21.428571428571427,33.33333333333333,98.21138211382113,30.0,31.57894736842105
314,alhammad,RF,10,1,98.3974358974359,25.0,5.555555555555555,99.7560975609756,6.578947368421052,6.024096385542169
315,alhammad,LR,10,1,98.4775641025641,47.82608695652174,61.111111111111114,99.02439024390245,57.89473684210527,59.45945945945946
316,alhammad,SVM,10,2,98.23717948717949,33.33333333333333,15.789473684210526,99.51179820992677,17.64705882352941,16.666666666666664
317,alhammad,DT,10,2,95.67307692307693,12.76595744680851,31.57894736842105,96.66395443449959,24.39024390243902,27.522935779816514
318,alhammad,RF,10,2,98.3974358974359,0.0,0.0,99.91863303498779,0.0,0.0
319,alhammad,LR,10,2,97.99679487179486,35.0,36.84210526315789,98.94222945484134,36.458333333333336,36.64921465968587
320,ghasemi,SVM,1,1,91.03362391033623,67.10526315789474,52.04081632653062,96.45390070921985,54.487179487179496,53.235908141962426
321,ghasemi,DT,1,1,86.55043586550435,45.96774193548387,58.16326530612245,90.49645390070921,55.23255813953488,56.66003976143141
322,ghasemi,RF,1,1,89.04109589041096,54.03225806451613,68.36734693877551,91.91489361702128,64.92248062015503,66.6003976143141
323,ghasemi,LR,1,1,91.90535491905355,65.13761467889908,72.44897959183673,94.60992907801419,70.85828343313374,71.64480322906157
324,ghasemi,SVM,1,2,92.02988792029888,76.5625,50.0,97.87234042553192,53.72807017543859,51.79704016913319
325,ghasemi,DT,1,2,85.92777085927771,44.3609022556391,60.204081632653065,89.50354609929077,56.19047619047619,58.128078817734
326,ghasemi,RF,1,2,91.65628891656289,65.65656565656566,66.3265306122449,95.177304964539,66.19144602851324,66.25891946992864
327,ghasemi,LR,1,2,92.65255292652553,70.52631578947368,68.36734693877551,96.02836879432624,68.78850102669404,68.57727737973387
328,ghasemi,SVM,2,1,91.65628891656289,76.27118644067797,45.91836734693878,98.01418439716312,49.889135254988915,47.821466524973424
329,ghasemi,DT,2,1,84.80697384806973,41.42857142857143,59.183673469387756,88.36879432624114,54.511278195488735,56.75146771037183
330,ghasemi,RF,2,1,91.40722291407222,63.30275229357798,70.40816326530613,94.32624113475178,68.8622754491018,69.62663975782037
331,ghasemi,LR,2,1,93.02615193026152,71.875,70.40816326530613,96.17021276595744,70.69672131147541,70.5521472392638
332,ghasemi,SVM,2,2,91.90535491905355,73.91304347826086,52.04081632653062,97.44680851063829,55.31453362255965,53.62776025236593
333,ghasemi,DT,2,2,85.42963885429639,43.262411347517734,62.244897959183675,88.65248226950354,57.223264540337716,59.628543499511245
334,ghasemi,RF,2,2,90.66002490660024,60.952380952380956,65.3061224489796,94.18439716312056,64.38631790744466,64.84295845997974
335,ghasemi,LR,2,2,91.40722291407222,63.55140186915887,69.38775510204081,94.46808510638299,68.13627254509018,68.75631951466127
336,ghasemi,SVM,3,1,91.78082191780823,73.52941176470588,51.02040816326531,97.44680851063829,54.34782608695653,52.63157894736842
337,ghasemi,DT,3,1,88.54296388542964,52.41935483870967,66.3265306122449,91.63120567375887,62.98449612403101,64.61232604373757
338,ghasemi,RF,3,1,91.53175591531756,64.70588235294117,67.3469387755102,94.8936170212766,66.80161943319837,67.07317073170731
339,ghasemi,LR,3,1,92.02988792029888,67.3469387755102,67.3469387755102,95.46099290780143,67.3469387755102,67.3469387755102
340,ghasemi,SVM,3,2,91.40722291407222,70.4225352112676,51.02040816326531,97.02127659574468,53.99568034557236,52.46589716684156
341,ghasemi,DT,3,2,87.17310087173101,47.863247863247864,57.14285714285714,91.34751773049645,55.009823182711195,56.05605605605606
342,ghasemi,RF,3,2,88.29389788293898,51.66666666666667,63.26530612244898,91.77304964539007,60.546875,61.876247504990026
343,ghasemi,LR,3,2,91.03362391033623,62.264150943396224,67.3469387755102,94.32624113475178,66.26506024096386,66.80161943319838
344,ghasemi,SVM,4,1,91.40722291407222,73.01587301587301,46.93877551020408,97.5886524822695,50.54945054945055,48.67724867724868
345,ghasemi,DT,4,1,87.04856787048568,47.32142857142857,54.08163265306123,91.63120567375887,52.57936507936508,53.31991951710262
346,ghasemi,RF,4,1,89.78829389788294,58.88888888888889,54.08163265306123,94.7517730496454,54.9792531120332,54.52674897119343
347,ghasemi,LR,4,1,91.40722291407222,65.59139784946237,62.244897959183675,95.46099290780143,62.88659793814433,62.564102564102576
348,ghasemi,SVM,4,2,91.78082191780823,74.24242424242425,50.0,97.5886524822695,53.493449781659386,51.68776371308017
349,ghasemi,DT,4,2,85.80323785803238,43.93939393939394,59.183673469387756,89.50354609929077,55.34351145038169,57.19921104536488
350,ghasemi,RF,4,2,91.65628891656289,64.48598130841121,70.40816326530613,94.60992907801419,69.13827655310621,69.76744186046511
351,ghasemi,LR,4,2,92.65255292652553,70.10309278350515,69.38775510204081,95.88652482269504,69.52965235173826,69.45863125638408
352,ghasemi,SVM,5,1,92.02988792029888,79.3103448275862,46.93877551020408,98.29787234042553,51.11111111111112,48.93617021276596
353,ghasemi,DT,5,1,87.67123287671232,49.549549549549546,56.12244897959183,92.05673758865248,54.67196819085487,55.3877139979859
354,ghasemi,RF,5,1,90.53549190535492,61.224489795918366,61.224489795918366,94.60992907801419,61.224489795918366,61.224489795918366
355,ghasemi,LR,5,1,92.15442092154422,67.32673267326733,69.38775510204081,95.31914893617022,68.96551724137932,69.17599186164801
356,ghasemi,SVM,5,2,91.90535491905355,72.0,55.10204081632652,97.02127659574468,57.81584582441113,56.42633228840125
357,ghasemi,DT,5,2,82.44084682440847,34.96503496503497,51.02040816326531,86.80851063829788,46.728971962616825,48.78048780487806
358,ghasemi,RF,5,2,89.91282689912828,58.252427184466015,61.224489795918366,93.90070921985816,60.606060606060595,60.91370558375634
359,ghasemi,LR,5,2,92.5280199252802,69.0,70.40816326530613,95.60283687943263,70.1219512195122,70.26476578411406
360,ghasemi,SVM,6,1,92.77708592777087,81.25,53.06122448979592,98.29787234042553,57.01754385964912,54.96828752642706
361,ghasemi,DT,6,1,84.80697384806973,41.66666666666667,61.224489795918366,88.08510638297872,55.97014925373135,58.4795321637427
362,ghasemi,RF,6,1,90.41095890410958,60.824742268041234,60.204081632653065,94.60992907801419,60.32719836400818,60.26557711950971
363,ghasemi,LR,6,1,92.65255292652553,70.52631578947368,68.36734693877551,96.02836879432624,68.78850102669404,68.57727737973387
364,ghasemi,SVM,6,2,91.65628891656289,72.46376811594203,51.02040816326531,97.30496453900709,54.229934924078094,52.57623554153523
365,ghasemi,DT,6,2,86.6749688667497,46.28099173553719,57.14285714285714,90.78014184397163,54.58089668615985,55.83250249252243
366,ghasemi,RF,6,2,90.53549190535492,59.01639344262295,73.46938775510205,92.90780141843972,70.03891050583657,71.71314741035856
367,ghasemi,LR,6,2,92.77708592777087,69.23076923076923,73.46938775510205,95.46099290780143,72.58064516129033,73.02231237322516
368,ghasemi,SVM,7,1,92.15442092154422,69.66292134831461,63.26530612244898,96.17021276595744,64.44906444906445,63.85169927909371
369,ghasemi,DT,7,1,83.8107098381071,39.87341772151899,64.28571428571429,86.52482269503547,57.27272727272727,60.57692307692308
370,ghasemi,RF,7,1,89.91282689912828,57.65765765765766,65.3061224489796,93.33333333333333,63.618290258449306,64.45115810674722
371,ghasemi,LR,7,1,91.40722291407222,62.60869565217392,73.46938775510205,93.90070921985816,71.00591715976333,72.21664994984955
372,ghasemi,SVM,7,2,91.78082191780823,84.78260869565217,39.795918367346935,99.00709219858156,44.52054794520547,42.025862068965516
373,ghasemi,DT,7,2,84.30884184308842,39.39393939393939,53.06122448979592,88.65248226950354,49.61832061068702,51.28205128205129
374,ghasemi,RF,7,2,90.9090909090909,63.1578947368421,61.224489795918366,95.0354609929078,61.601642710472284,61.412487205731836
375,ghasemi,LR,7,2,92.77708592777087,72.72727272727273,65.3061224489796,96.59574468085106,66.66666666666667,65.97938144329896
376,ghasemi,SVM,8,1,91.78082191780823,75.0,48.97959183673469,97.73049645390071,52.63157894736842,50.73995771670191
377,ghasemi,DT,8,1,82.93897882938978,35.55555555555556,48.97959183673469,87.65957446808511,45.540796963946875,47.1976401179941
378,ghasemi,RF,8,1,89.1656288916563,54.86725663716814,63.26530612244898,92.76595744680851,61.3861386138614,62.311557788944725
379,ghasemi,LR,8,1,91.03362391033623,62.745098039215684,65.3061224489796,94.60992907801419,64.77732793522266,65.04065040650406
380,ghasemi,SVM,8,2,92.5280199252802,72.61904761904762,62.244897959183675,96.73758865248226,64.07563025210085,63.14699792960663
381,ghasemi,DT,8,2,83.8107098381071,37.878787878787875,51.02040816326531,88.36879432624114,47.70992366412214,49.30966469428008
382,ghasemi,RF,8,2,90.9090909090909,60.50420168067227,73.46938775510205,93.33333333333333,70.45009784735812,71.92807192807193
383,ghasemi,LR,8,2,92.15442092154422,66.35514018691589,72.44897959183673,94.8936170212766,71.14228456913827,71.7896865520728
384,ghasemi,SVM,9,1,92.02988792029888,76.5625,50.0,97.87234042553192,53.72807017543859,51.79704016913319
385,ghasemi,DT,9,1,89.91282689912828,57.14285714285714,69.38775510204081,92.76595744680851,66.53620352250489,67.93206793206792
386,ghasemi,RF,9,1,90.53549190535492,59.64912280701754,69.38775510204081,93.47517730496455,67.19367588932806,68.27309236947791
387,ghasemi,LR,9,1,92.5280199252802,70.65217391304348,66.3265306122449,96.17021276595744,67.14876033057851,66.73511293634496
388,ghasemi,SVM,9,2,91.78082191780823,72.22222222222221,53.06122448979592,97.16312056737588,56.0344827586207,54.507337526205454
389,ghasemi,DT,9,2,86.17683686176836,45.25547445255474,63.26530612244898,89.36170212765957,58.60113421550095,60.84396467124633
390,ghasemi,RF,9,2,90.16189290161893,58.55855855855856,66.3265306122449,93.47517730496455,64.61232604373755,65.45820745216515
391,ghasemi,LR,9,2,91.90535491905355,66.33663366336634,68.36734693877551,95.177304964539,67.95131845841786,68.1586978636826
392,ghasemi,SVM,10,1,92.15442092154422,73.97260273972603,55.10204081632652,97.30496453900709,58.06451612903225,56.544502617801044
393,ghasemi,DT,10,1,85.80323785803238,43.93939393939394,59.183673469387756,89.50354609929077,55.34351145038169,57.19921104536488
394,ghasemi,RF,10,1,90.16189290161893,59.4059405940594,61.224489795918366,94.18439716312056,60.85192697768763,61.03763987792473
395,ghasemi,LR,10,1,91.78082191780823,66.0,67.3469387755102,95.177304964539,67.07317073170732,67.20977596741345
